correlation,cpu_duration,gpu_duration,launch_delay
16477,61.0,27.0,0.0
16485,104.0,52.0,4.0
16500,4.0,6.0,18.0
16511,5.0,1.0,4.0
16522,6.0,4.0,3.0
16544,34.0,12.0,2.0
16556,4.0,9.0,3.0
16568,3.0,10.0,3.0
16581,27.0,61.0,2.0
16595,27.0,28.0,0.0
16613,11.0,0.0,3.0
16621,37.0,11.0,1.0
16627,7.0,28.0,2.0
16647,14.0,1567.0,1.0
16669,10.0,18.0,1418.0
16684,3.0,18.0,1413.0
16692,10.0,8.0,1412.0
16705,10.0,0.0,1404.0
16707,8.0,0.0,1398.0
16716,6.0,15.0,1380.0
16721,5.0,1.0,1387.0
16725,3.0,0.0,1386.0
16728,6.0,39.0,1377.0
16732,2.0,1.0,1414.0
16735,3.0,39.0,1412.0
16739,3.0,1.0,1450.0
16742,2.0,34.0,1449.0
16746,2.0,0.0,1480.0
16749,3.0,28.0,1479.0
16753,3.0,0.0,1506.0
16756,3.0,31.0,1504.0
16760,2.0,0.0,1534.0
16763,1.0,31.0,1533.0
16767,4.0,1.0,1561.0
16770,2.0,29.0,1560.0
16774,3.0,0.0,1586.0
16777,3.0,33.0,1584.0
16792,5.0,48.0,1578.0
16808,21.0,12.0,1594.0
16815,3.0,8.0,1600.0
16828,1.0,0.0,1605.0
16830,3.0,0.0,1605.0
16839,4.0,17.0,1599.0
16844,2.0,0.0,1614.0
16848,3.0,0.0,1611.0
16851,2.0,35.0,1612.0
16855,2.0,0.0,1646.0
16858,2.0,38.0,1645.0
16862,2.0,0.0,1681.0
16865,2.0,33.0,1681.0
16869,2.0,0.0,1714.0
16872,3.0,30.0,1710.0
16876,2.0,0.0,1738.0
16879,2.0,31.0,1738.0
16883,2.0,0.0,1768.0
16886,2.0,31.0,1768.0
16890,2.0,0.0,1797.0
16893,3.0,30.0,1797.0
16897,3.0,0.0,1826.0
16900,2.0,31.0,1826.0
16915,16.0,30.0,1822.0
16929,3.0,43.0,1839.0
16943,2.0,39.0,1871.0
16960,66.0,1.0,1790.0
16978,31.0,8.0,1705.0
16995,11.0,7.0,1681.0
17007,36.0,2.0,1595.0
17013,18.0,5.0,1559.0
17029,5.0,7.0,1530.0
17061,9.0,0.0,1486.0
17073,4.0,12.0,1475.0
17089,5.0,7.0,1451.0
17103,5.0,21.0,1378.0
17119,4.0,8.0,1364.0
17133,4.0,60.0,1342.0
17145,12379.0,37.0,0.0
17164,14.0,44.0,2.0
17174,5.0,97.0,3.0
17188,8.0,7.0,39.0
17202,3.0,9.0,29.0
17224,6.0,2.0,2.0
17235,2.0,1.0,4.0
17246,2.0,2.0,4.0
17257,5.0,1.0,3.0
17272,6.0,2.0,2.0
17283,3.0,1.0,3.0
17298,2.0,1.0,4.0
17309,3.0,2.0,3.0
17320,3.0,1.0,3.0
17335,4.0,2.0,3.0
17346,2.0,0.0,4.0
17361,2.0,1.0,4.0
17372,3.0,2.0,3.0
17383,2.0,0.0,4.0
17398,3.0,2.0,3.0
17409,3.0,0.0,3.0
17424,2.0,2.0,4.0
17435,3.0,1.0,3.0
17446,2.0,0.0,4.0
17457,4.0,1.0,2.0
17468,3.0,1.0,3.0
17479,2.0,0.0,4.0
17490,2.0,1.0,3.0
17501,3.0,1.0,3.0
17512,3.0,0.0,4.0
17523,3.0,1.0,3.0
17534,7.0,1.0,3.0
17545,3.0,1.0,3.0
17557,49.0,0.0,2.0
17568,3.0,0.0,3.0
17580,52.0,1.0,3.0
17591,3.0,0.0,3.0
17602,3.0,1.0,3.0
17613,2.0,0.0,4.0
17624,2.0,0.0,4.0
17635,3.0,0.0,3.0
17646,3.0,1.0,3.0
17657,2.0,0.0,4.0
17668,2.0,0.0,4.0
17679,2.0,1.0,3.0
17690,3.0,1.0,2.0
17701,3.0,0.0,3.0
17712,3.0,0.0,3.0
17723,3.0,1.0,3.0
17734,2.0,0.0,4.0
17745,2.0,0.0,4.0
17756,2.0,0.0,4.0
17767,2.0,1.0,3.0
17778,3.0,0.0,3.0
17789,2.0,0.0,4.0
17800,2.0,0.0,4.0
17811,3.0,0.0,3.0
17823,3.0,6.0,4.0
17837,2.0,9.0,4.0
17861,42.0,2.0,3.0
17882,3.0,1.0,4.0
17903,2.0,1.0,4.0
17915,5.0,11.0,2.0
17938,3.0,2.0,3.0
17959,2.0,1.0,4.0
17980,2.0,1.0,4.0
17991,2.0,2.0,4.0
18002,3.0,1.0,3.0
18017,4.0,3.0,3.0
18028,3.0,1.0,3.0
18042,5.0,0.0,3.0
18053,14.0,1.0,0.0
18067,3.0,0.0,3.0
18085,5.0,0.0,4.0
18096,5.0,0.0,3.0
18131,14.0,15.0,2.0
18142,5.0,0.0,3.0
18157,6.0,2.0,3.0
18168,4.0,1.0,3.0
18183,12.0,-1.0,3.0
18186,5.0,8.0,3.0
18197,4.0,2.0,3.0
18215,4.0,2.0,3.0
18230,5.0,1.0,3.0
18241,4.0,0.0,3.0
18252,5.0,2.0,3.0
18301,14.0,8.0,1.0
18343,13.0,1.0,3.0
18392,11.0,9.0,2.0
18409,17.0,-1.0,2.0
18426,3.0,0.0,3.0
18437,5.0,1.0,3.0
18449,41.0,0.0,2.0
18460,4.0,1.0,4.0
18502,8.0,0.0,4.0
18514,7.0,8.0,2.0
21343,41.0,2.0,0.0
21360,7.0,1.0,3.0
23301,25.0,0.0,3.0
23333,8.0,-1.0,3.0
23337,205.0,2.0,2.0
23349,11.0,-1.0,3.0
23351,2.0,1.0,3.0
23359,13.0,2.0,1.0
23363,19.0,1.0,0.0
23367,13.0,1.0,2.0
23369,70.0,10.0,2.0
23373,4.0,0.0,8.0
23375,3.0,9.0,6.0
23379,3.0,0.0,12.0
23381,3.0,9.0,8.0
23385,3.0,0.0,14.0
23387,3.0,7.0,12.0
23393,3.0,2.0,14.0
23395,3.0,2.0,11.0
23397,18.0,2.0,2.0
23399,7.0,0.0,2.0
23413,8.0,1.0,2.0
23427,16.0,2.0,0.0
23442,5.0,0.0,3.0
23466,12.0,2.0,0.0
23615,11.0,0.0,2.0
23636,3.0,-1.0,3.0
23640,8.0,1.0,2.0
23652,7.0,0.0,3.0
23654,1.0,0.0,4.0
23662,4.0,1.0,4.0
23666,3.0,0.0,4.0
23670,6.0,0.0,3.0
23672,4.0,10.0,3.0
23676,3.0,0.0,10.0
23678,2.0,10.0,8.0
23682,3.0,0.0,15.0
23684,3.0,9.0,12.0
23688,3.0,1.0,18.0
23690,2.0,6.0,18.0
23696,2.0,2.0,21.0
23698,3.0,3.0,20.0
23700,3.0,1.0,21.0
23702,2.0,0.0,21.0
23716,5.0,-1.0,4.0
23730,18.0,2.0,2.0
23745,3.0,0.0,4.0
23769,5.0,3.0,2.0
23895,10.0,0.0,541.0
23916,3.0,0.0,527.0
23920,7.0,1.0,511.0
23932,5.0,0.0,505.0
23934,0.0,1.0,506.0
23942,4.0,2.0,500.0
23946,3.0,0.0,499.0
23950,5.0,0.0,494.0
23952,3.0,10.0,491.0
23956,3.0,0.0,499.0
23958,3.0,9.0,498.0
23962,3.0,0.0,506.0
23964,3.0,9.0,504.0
23968,3.0,0.0,510.0
23970,2.0,6.0,509.0
23976,3.0,2.0,511.0
23978,3.0,2.0,512.0
23980,3.0,1.0,511.0
23982,2.0,-1.0,511.0
23996,6.0,0.0,452.0
24010,6.0,2.0,3.0
24025,3.0,0.0,4.0
24049,4.0,6.0,3.0
24179,10.0,0.0,2136.0
24200,3.0,0.0,2120.0
24204,5.0,1.0,2108.0
24216,5.0,0.0,2102.0
24218,2.0,0.0,2102.0
24226,3.0,2.0,2097.0
24230,4.0,0.0,2095.0
24234,6.0,0.0,2090.0
24236,3.0,10.0,2088.0
24240,4.0,0.0,2093.0
24242,3.0,9.0,2091.0
24246,2.0,0.0,2099.0
24248,2.0,8.0,2097.0
24252,3.0,0.0,2103.0
24254,2.0,7.0,2102.0
24260,2.0,2.0,2106.0
24262,2.0,2.0,2107.0
24264,2.0,1.0,2107.0
24266,2.0,-1.0,2107.0
24280,5.0,0.0,2060.0
24294,6.0,2.0,3.0
24309,3.0,0.0,4.0
24333,3.0,6.0,3.0
24459,9.0,0.0,2334.0
24480,3.0,0.0,2320.0
24484,6.0,2.0,2306.0
24496,6.0,-1.0,2300.0
24498,3.0,1.0,2298.0
24506,4.0,2.0,2292.0
24510,3.0,0.0,2291.0
24514,5.0,1.0,2286.0
24516,3.0,9.0,2284.0
24520,2.0,0.0,2292.0
24522,2.0,9.0,2290.0
24526,2.0,0.0,2296.0
24528,2.0,8.0,2294.0
24532,3.0,0.0,2299.0
24534,3.0,6.0,2296.0
24540,2.0,2.0,2300.0
24542,2.0,2.0,2301.0
24544,3.0,1.0,2300.0
24546,2.0,0.0,2301.0
24560,5.0,-1.0,2255.0
24574,7.0,3.0,3.0
24589,4.0,0.0,3.0
24613,4.0,11.0,3.0
24743,11.0,0.0,12399.0
24764,3.0,0.0,12383.0
24768,7.0,2.0,12367.0
24780,6.0,0.0,12360.0
24782,2.0,1.0,12360.0
24790,4.0,2.0,12354.0
24794,5.0,0.0,12351.0
24798,6.0,1.0,12345.0
24800,3.0,8.0,12343.0
24804,3.0,0.0,12350.0
24806,3.0,8.0,12347.0
24810,3.0,0.0,12354.0
24812,2.0,7.0,12353.0
24816,3.0,1.0,12358.0
24818,6.0,6.0,12354.0
24824,8.0,2.0,12352.0
24826,4.0,3.0,12352.0
24828,3.0,1.0,12353.0
24830,3.0,-1.0,12353.0
24844,5.0,0.0,12299.0
24858,6.0,4.0,3.0
24873,5.0,0.0,4.0
24897,5.0,11.0,2.0
25026,10.0,0.0,14057.0
25047,4.0,0.0,14040.0
25051,6.0,1.0,14025.0
25063,6.0,-1.0,14019.0
25065,2.0,1.0,14018.0
25073,4.0,2.0,14013.0
25077,3.0,0.0,14012.0
25081,5.0,0.0,14007.0
25083,3.0,9.0,14004.0
25087,4.0,0.0,14010.0
25089,4.0,9.0,14007.0
25093,3.0,0.0,14014.0
25095,3.0,8.0,14012.0
25099,3.0,0.0,14018.0
25101,2.0,7.0,14017.0
25107,2.0,2.0,14021.0
25109,3.0,2.0,14022.0
25111,9.0,1.0,14016.0
25113,2.0,0.0,14016.0
25127,5.0,-1.0,13969.0
25141,7.0,4.0,3.0
25156,5.0,0.0,3.0
25180,4.0,11.0,3.0
25306,11.0,1.0,12268.0
25327,3.0,0.0,12254.0
25331,6.0,1.0,12240.0
25343,6.0,0.0,12233.0
25345,1.0,1.0,12233.0
25353,4.0,2.0,12224.0
25357,2.0,0.0,12223.0
25361,6.0,0.0,12217.0
25363,3.0,9.0,12214.0
25367,3.0,0.0,12220.0
25369,3.0,9.0,12217.0
25373,3.0,0.0,12225.0
25375,2.0,8.0,12223.0
25379,3.0,0.0,12227.0
25381,4.0,6.0,12223.0
25387,3.0,3.0,12225.0
25389,2.0,2.0,12227.0
25391,3.0,1.0,12226.0
25393,3.0,0.0,12226.0
25407,6.0,0.0,12159.0
25421,7.0,3.0,3.0
25436,4.0,0.0,4.0
25460,5.0,11.0,3.0
25623,13.0,0.0,3.0
25642,7.0,0.0,3.0
25661,4.0,0.0,2.0
25680,2.0,-1.0,4.0
25699,2.0,-1.0,4.0
25718,2.0,0.0,4.0
25737,4.0,0.0,2.0
25756,2.0,0.0,3.0
25784,12.0,0.0,2.0
25805,3.0,-1.0,3.0
25809,10.0,2.0,3.0
25821,4.0,0.0,3.0
25823,2.0,0.0,4.0
25831,6.0,2.0,3.0
25835,3.0,0.0,5.0
25839,5.0,1.0,4.0
25841,3.0,9.0,3.0
25845,3.0,0.0,9.0
25847,3.0,9.0,7.0
25851,3.0,0.0,13.0
25853,3.0,7.0,11.0
25857,2.0,0.0,16.0
25859,3.0,7.0,12.0
25865,2.0,2.0,16.0
25867,3.0,3.0,15.0
25869,3.0,1.0,15.0
25871,3.0,-1.0,15.0
25885,5.0,0.0,3.0
25899,5.0,8.0,3.0
25914,3.0,0.0,4.0
25942,5.0,24.0,3.0
26063,7.0,0.0,23425.0
26086,5.0,1.0,23204.0
26114,10.0,0.0,22976.0
26135,3.0,0.0,22960.0
26139,8.0,2.0,22942.0
26151,4.0,0.0,22938.0
26153,1.0,1.0,22938.0
26161,4.0,1.0,22928.0
26165,3.0,0.0,22928.0
26169,6.0,0.0,22922.0
26171,4.0,8.0,22920.0
26175,3.0,0.0,22925.0
26177,3.0,9.0,22924.0
26181,3.0,0.0,22931.0
26183,3.0,7.0,22929.0
26187,2.0,1.0,22934.0
26189,3.0,6.0,22931.0
26195,3.0,3.0,22933.0
26197,3.0,2.0,22934.0
26199,3.0,1.0,22933.0
26201,3.0,0.0,22933.0
26215,5.0,-1.0,22881.0
26229,8.0,8.0,3.0
26244,5.0,0.0,3.0
26272,7.0,24.0,1.0
26402,8.0,0.0,3.0
26434,8.0,0.0,3.0
26474,10.0,0.0,3.0
26495,3.0,-1.0,3.0
26499,9.0,2.0,2.0
26511,6.0,-1.0,3.0
26513,2.0,0.0,4.0
26521,4.0,2.0,3.0
26525,3.0,1.0,4.0
26529,6.0,0.0,3.0
26531,3.0,8.0,5.0
26535,4.0,0.0,7.0
26537,4.0,8.0,4.0
26541,4.0,1.0,9.0
26543,3.0,7.0,8.0
26547,3.0,0.0,13.0
26549,3.0,7.0,10.0
26555,4.0,3.0,13.0
26557,4.0,2.0,13.0
26559,3.0,0.0,14.0
26561,3.0,0.0,12.0
26575,5.0,0.0,3.0
26593,10.0,17.0,4.0
26608,5.0,0.0,3.0
26636,5.0,47.0,3.0
26757,8.0,0.0,26356.0
26776,2.0,0.0,26331.0
26804,10.0,0.0,26150.0
26825,3.0,0.0,26129.0
26829,7.0,2.0,26113.0
26841,3.0,0.0,26109.0
26843,2.0,1.0,26109.0
26851,4.0,2.0,26104.0
26855,3.0,0.0,26103.0
26859,6.0,0.0,26098.0
26861,3.0,9.0,26094.0
26865,3.0,0.0,26099.0
26867,2.0,9.0,26098.0
26871,3.0,0.0,26105.0
26873,3.0,7.0,26103.0
26877,3.0,0.0,26107.0
26879,2.0,7.0,26106.0
26885,3.0,2.0,26109.0
26887,3.0,2.0,26110.0
26889,3.0,0.0,26110.0
26891,3.0,0.0,26109.0
26905,7.0,0.0,26058.0
26919,7.0,16.0,3.0
26934,5.0,0.0,4.0
26962,6.0,47.0,3.0
27117,7.0,0.0,3.0
27140,8.0,1.0,4.0
27168,7.0,0.0,3.0
27228,8.0,0.0,233.0
27251,6.0,0.0,123.0
27274,4.0,0.0,87.0
27297,4.0,0.0,63.0
27320,4.0,0.0,21.0
27343,4.0,0.0,4.0
27367,5.0,0.0,4.0
29120,28.0,1.0,3.0
29122,3.0,0.0,3.0
29139,51.0,0.0,2.0
29833,23.0,0.0,2.0
29888,13.0,0.0,3.0
29911,5.0,-1.0,4.0
29960,7.0,1.0,2.0
29992,8.0,0.0,45.0
30041,5.0,-1.0,4.0
30064,4.0,0.0,3.0
30087,4.0,1.0,4.0
30229,7.0,0.0,112.0
30311,4.0,0.0,3.0
30361,4.0,0.0,3.0
30384,3.0,0.0,150.0
30432,5.0,0.0,4.0
30463,5.0,0.0,213.0
30511,4.0,0.0,201.0
30534,3.0,-1.0,99.0
30557,4.0,-1.0,5.0
30695,7.0,-1.0,486.0
30781,6.0,0.0,77.0
30831,3.0,1.0,3.0
30854,16.0,-1.0,136.0
30898,7.0,0.0,4.0
30929,4.0,0.0,225.0
30981,5.0,0.0,139.0
31004,4.0,-1.0,4.0
31027,3.0,0.0,5.0
31165,7.0,0.0,445.0
31251,8.0,0.0,125.0
31301,4.0,0.0,4.0
31324,3.0,0.0,144.0
31368,5.0,0.0,4.0
31399,5.0,1.0,200.0
31451,6.0,0.0,33.0
31474,3.0,0.0,3.0
31497,4.0,1.0,4.0
31635,7.0,0.0,510.0
31717,18.0,-1.0,330.0
31771,5.0,0.0,4.0
31794,3.0,0.0,142.0
31838,5.0,1.0,5.0
31869,4.0,1.0,219.0
31917,4.0,0.0,184.0
31940,3.0,0.0,83.0
31963,4.0,0.0,4.0
32105,7.0,-1.0,385.0
32187,4.0,-1.0,191.0
32237,3.0,1.0,66.0
32260,2.0,-1.0,217.0
32308,6.0,0.0,4.0
32339,4.0,0.0,222.0
32387,4.0,-1.0,230.0
32410,4.0,0.0,110.0
32433,5.0,0.0,5.0
32571,7.0,0.0,508.0
32657,5.0,-1.0,177.0
32707,3.0,1.0,40.0
32730,2.0,0.0,190.0
32774,6.0,0.0,7.0
32805,4.0,0.0,224.0
32857,5.0,-1.0,113.0
32880,4.0,0.0,4.0
32903,4.0,0.0,4.0
33041,7.0,0.0,449.0
33127,5.0,0.0,100.0
33177,4.0,0.0,3.0
33200,4.0,0.0,132.0
33244,7.0,0.0,4.0
33275,4.0,0.0,228.0
33327,5.0,0.0,86.0
33350,3.0,0.0,3.0
33373,3.0,0.0,5.0
33511,7.0,0.0,465.0
33593,5.0,0.0,282.0
33647,4.0,1.0,3.0
33670,2.0,0.0,146.0
33714,4.0,0.0,21.0
33745,5.0,0.0,212.0
33793,4.0,0.0,189.0
33816,3.0,0.0,69.0
33839,4.0,0.0,4.0
33981,7.0,0.0,308.0
34063,3.0,0.0,146.0
34113,3.0,0.0,22.0
34136,2.0,1.0,173.0
34184,7.0,1.0,4.0
34215,5.0,0.0,207.0
34263,13.0,0.0,188.0
34286,5.0,0.0,45.0
34309,3.0,1.0,5.0
34447,7.0,0.0,497.0
34533,5.0,0.0,163.0
34583,4.0,0.0,38.0
34606,2.0,0.0,166.0
34650,6.0,0.0,4.0
34681,4.0,0.0,96.0
34733,6.0,0.0,3.0
34756,4.0,0.0,3.0
34779,3.0,0.0,5.0
34917,17.0,0.0,416.0
35003,7.0,0.0,58.0
35053,4.0,0.0,3.0
35076,2.0,-1.0,154.0
35120,4.0,0.0,29.0
35151,5.0,0.0,196.0
35225,113.0,3.0,0.0
35240,6.0,2.0,3.0
35255,3.0,2.0,3.0
35271,12.0,0.0,0.0
35290,17.0,0.0,3.0
35316,717.0,2.0,0.0
35328,16.0,10.0,2.0
35341,10.0,0.0,3.0
35361,4.0,1.0,3.0
35373,5.0,10.0,2.0
35386,5.0,0.0,3.0
35406,5.0,1.0,3.0
35418,3.0,10.0,3.0
35431,3.0,1.0,4.0
35442,15.0,0.0,3.0
35453,3.0,0.0,3.0
35468,27.0,1.0,0.0
35480,4.0,10.0,4.0
35493,3.0,0.0,4.0
35504,3.0,0.0,3.0
35518,4.0,1.0,3.0
35530,3.0,11.0,3.0
35543,3.0,0.0,3.0
35554,3.0,0.0,3.0
35566,49.0,0.0,2.0
35583,8.0,1.0,3.0
35596,1301.0,0.0,0.0
35610,20.0,10.0,2.0
35621,49.0,0.0,0.0
35633,33.0,0.0,1.0
35647,3.0,10.0,4.0
35658,3.0,1.0,3.0
35669,9.0,0.0,3.0
35681,49.0,0.0,2.0
35696,6.0,1.0,3.0
35713,5.0,1.0,3.0
35724,3.0,1.0,3.0
35738,3.0,11.0,3.0
35749,3.0,0.0,4.0
35760,3.0,1.0,3.0
35774,3.0,10.0,4.0
35785,2.0,0.0,6.0
35796,3.0,0.0,3.0
35807,2.0,0.0,4.0
35822,3.0,1.0,4.0
35839,3.0,1.0,3.0
35850,3.0,0.0,4.0
35864,3.0,10.0,3.0
35875,3.0,0.0,6.0
35886,3.0,0.0,4.0
35900,5.0,10.0,1.0
35911,3.0,0.0,4.0
35922,3.0,1.0,3.0
35933,2.0,1.0,3.0
35948,3.0,1.0,4.0
35963,14.0,2.0,3.0
35978,3.0,2.0,3.0
35989,5.0,1.0,2.0
36000,3.0,1.0,3.0
36014,3.0,10.0,4.0
36025,3.0,1.0,3.0
36036,3.0,1.0,3.0
36050,4.0,10.0,3.0
36061,3.0,0.0,4.0
36072,2.0,0.0,4.0
36083,3.0,1.0,3.0
36098,4.0,1.0,3.0
36109,4.0,0.0,4.0
36120,3.0,0.0,3.0
36134,4.0,11.0,3.0
36145,3.0,0.0,5.0
36156,3.0,1.0,3.0
36170,3.0,10.0,4.0
36181,3.0,0.0,4.0
36192,3.0,1.0,3.0
36203,2.0,0.0,4.0
36218,3.0,1.0,3.0
36229,3.0,1.0,3.0
36240,3.0,0.0,3.0
36254,2.0,10.0,4.0
36265,3.0,1.0,6.0
36276,2.0,0.0,4.0
36290,2.0,10.0,4.0
36301,2.0,1.0,7.0
36312,3.0,0.0,3.0
36323,2.0,1.0,3.0
36338,3.0,2.0,3.0
36352,7.0,0.0,3.0
58998,53.0,0.0,1.0
59010,43.0,1.0,1.0
59028,16.0,0.0,1.0
59040,22.0,0.0,2.0
59058,13.0,0.0,1.0
59070,20.0,0.0,2.0
59088,14.0,0.0,1.0
59100,22.0,0.0,1.0
59119,17.0,0.0,1.0
59131,36.0,0.0,2.0
59149,11.0,0.0,2.0
59161,21.0,0.0,2.0
59181,16.0,0.0,1.0
59193,18.0,0.0,3.0
59212,14.0,0.0,2.0
59224,22.0,0.0,2.0
59242,12.0,0.0,2.0
59254,17.0,0.0,3.0
59274,14.0,0.0,2.0
59286,23.0,0.0,2.0
59304,16.0,0.0,0.0
59316,18.0,0.0,3.0
59338,18.0,0.0,0.0
59350,22.0,0.0,2.0
59369,19.0,0.0,2.0
59381,25.0,0.0,3.0
59399,12.0,0.0,2.0
59411,20.0,0.0,2.0
59429,12.0,0.0,2.0
59441,18.0,0.0,2.0
59459,12.0,0.0,2.0
59471,17.0,0.0,2.0
59490,17.0,0.0,1.0
59502,22.0,0.0,0.0
59520,12.0,0.0,2.0
59532,20.0,1.0,2.0
59552,16.0,0.0,1.0
59564,19.0,0.0,3.0
59583,15.0,-1.0,2.0
59595,18.0,0.0,2.0
59613,14.0,0.0,1.0
59625,18.0,0.0,3.0
59645,16.0,0.0,1.0
59657,18.0,0.0,2.0
59675,12.0,0.0,2.0
59687,17.0,0.0,2.0
59706,17.0,0.0,1.0
59718,43.0,0.0,2.0
59736,13.0,0.0,1.0
59748,20.0,0.0,2.0
59766,29.0,0.0,2.0
59778,19.0,0.0,2.0
59823,39.0,1.0,0.0
59834,14.0,0.0,2.0
59846,89.0,0.0,2.0
59858,41.0,1.0,0.0
59869,4.0,0.0,3.0
59880,11.0,0.0,3.0
59912,698.0,0.0,1.0
59918,15.0,1.0,3.0
59945,20.0,0.0,3.0
59952,75.0,1.0,3.0
59967,15.0,2.0,3.0
59987,6.0,0.0,3.0
60002,87.0,1.0,3.0
60022,142.0,2.0,1.0
60041,137.0,1.0,2.0
60053,65.0,0.0,2.0
60064,6.0,1.0,2.0
60070,12.0,1.0,2.0
60082,64.0,0.0,3.0
60094,54.0,0.0,3.0
60100,6.0,1.0,2.0
60111,5.0,0.0,2.0
60117,4.0,1.0,3.0
60128,3.0,1.0,3.0
60134,3.0,0.0,3.0
60140,10.0,0.0,3.0
60146,3.0,0.0,3.0
60152,6.0,1.0,2.0
60158,5.0,1.0,3.0
60164,2.0,1.0,3.0
60170,4.0,1.0,3.0
60176,3.0,1.0,3.0
60182,1.0,0.0,4.0
60188,2.0,1.0,3.0
60194,2.0,1.0,3.0
60200,3.0,0.0,2.0
60206,2.0,1.0,3.0
60212,2.0,0.0,3.0
60218,2.0,1.0,3.0
60224,1.0,1.0,3.0
60230,1.0,0.0,4.0
60236,2.0,0.0,3.0
60242,2.0,0.0,3.0
60248,2.0,0.0,3.0
60254,2.0,1.0,3.0
60260,2.0,1.0,3.0
60266,2.0,1.0,3.0
60272,2.0,0.0,3.0
60278,2.0,1.0,3.0
60284,7.0,0.0,3.0
60290,4.0,1.0,1.0
60296,2.0,1.0,3.0
60302,2.0,1.0,3.0
60308,1.0,1.0,3.0
60314,2.0,1.0,3.0
60320,1.0,1.0,3.0
60326,2.0,1.0,3.0
60332,2.0,1.0,3.0
60338,1.0,1.0,3.0
60344,3.0,0.0,3.0
60350,2.0,1.0,3.0
60356,2.0,1.0,3.0
60362,2.0,1.0,3.0
60368,2.0,1.0,3.0
60374,2.0,1.0,3.0
60380,3.0,1.0,2.0
60386,2.0,1.0,3.0
60392,1.0,1.0,3.0
60398,1.0,0.0,4.0
60404,1.0,0.0,4.0
60410,1.0,1.0,3.0
60416,2.0,1.0,3.0
60422,2.0,1.0,3.0
60428,2.0,1.0,3.0
60434,1.0,1.0,3.0
60440,2.0,1.0,3.0
60446,2.0,1.0,3.0
60452,2.0,1.0,3.0
60458,1.0,1.0,3.0
60464,2.0,1.0,3.0
60470,1.0,1.0,4.0
60476,2.0,1.0,3.0
60482,2.0,1.0,3.0
60488,2.0,0.0,3.0
60494,1.0,1.0,4.0
60500,2.0,1.0,3.0
60506,2.0,1.0,3.0
60512,2.0,1.0,3.0
60518,2.0,1.0,3.0
60524,2.0,1.0,3.0
60530,1.0,1.0,3.0
60536,2.0,0.0,3.0
60542,11.0,1.0,3.0
60548,4.0,1.0,3.0
60554,2.0,1.0,3.0
60560,1.0,0.0,4.0
60566,2.0,1.0,3.0
60572,2.0,1.0,2.0
60578,1.0,1.0,3.0
60584,2.0,0.0,3.0
60590,3.0,1.0,3.0
60596,4.0,0.0,3.0
60602,2.0,1.0,3.0
60608,1.0,1.0,3.0
60614,2.0,1.0,3.0
60620,3.0,1.0,3.0
60626,2.0,1.0,3.0
60632,2.0,0.0,3.0
60638,2.0,1.0,3.0
60644,1.0,1.0,3.0
60650,1.0,1.0,3.0
60656,1.0,0.0,4.0
60662,2.0,1.0,3.0
60668,2.0,1.0,3.0
60674,1.0,1.0,3.0
60680,1.0,1.0,3.0
60686,2.0,1.0,3.0
60692,2.0,0.0,3.0
60698,2.0,1.0,3.0
60704,2.0,0.0,3.0
60710,2.0,1.0,3.0
60716,2.0,1.0,3.0
60722,2.0,1.0,3.0
60728,2.0,0.0,3.0
60734,2.0,1.0,3.0
60740,2.0,1.0,3.0
60746,1.0,1.0,3.0
60752,1.0,1.0,3.0
60758,2.0,1.0,3.0
60764,2.0,0.0,3.0
60770,2.0,1.0,3.0
60776,2.0,1.0,3.0
60782,2.0,1.0,3.0
60788,1.0,1.0,3.0
60794,1.0,1.0,3.0
60800,2.0,1.0,3.0
60806,2.0,0.0,4.0
60812,1.0,1.0,3.0
60818,2.0,0.0,3.0
60824,2.0,1.0,3.0
60830,2.0,1.0,3.0
60836,1.0,1.0,3.0
60842,3.0,1.0,3.0
60848,2.0,0.0,3.0
60854,2.0,1.0,3.0
60860,2.0,0.0,3.0
60866,2.0,1.0,3.0
60872,1.0,0.0,4.0
60878,1.0,0.0,4.0
60884,1.0,1.0,3.0
60890,1.0,1.0,3.0
60896,2.0,0.0,3.0
60902,2.0,0.0,3.0
60908,2.0,0.0,3.0
60914,2.0,1.0,3.0
60920,1.0,0.0,4.0
60926,3.0,1.0,3.0
60932,1.0,0.0,4.0
60938,2.0,0.0,3.0
60944,2.0,1.0,3.0
60950,4.0,1.0,3.0
60956,2.0,1.0,3.0
60962,2.0,1.0,3.0
60968,2.0,1.0,3.0
60974,1.0,1.0,3.0
60980,1.0,1.0,3.0
60986,1.0,0.0,4.0
60992,1.0,0.0,4.0
60998,2.0,1.0,3.0
61004,1.0,0.0,4.0
61010,2.0,0.0,3.0
61016,2.0,0.0,3.0
61022,2.0,1.0,3.0
61028,2.0,1.0,3.0
61034,3.0,1.0,3.0
61040,1.0,1.0,3.0
61046,2.0,1.0,3.0
61052,2.0,1.0,3.0
61058,2.0,1.0,3.0
61064,2.0,0.0,3.0
61070,2.0,1.0,3.0
61076,2.0,1.0,3.0
61082,1.0,1.0,3.0
61088,1.0,0.0,4.0
61094,2.0,1.0,3.0
61100,2.0,1.0,3.0
61106,1.0,1.0,3.0
61112,2.0,1.0,3.0
61118,2.0,0.0,3.0
61124,2.0,0.0,3.0
61130,2.0,0.0,3.0
61136,1.0,1.0,3.0
61142,1.0,0.0,4.0
61148,2.0,0.0,3.0
61154,1.0,1.0,3.0
