correlation,cpu_duration,gpu_duration,launch_delay
5915532,3.0,0.0,3.0
5915539,4.0,0.0,3.0
5915553,3.0,2.0,3.0
5915564,3.0,1.0,4.0
5915579,4.0,2.0,3.0
5915593,4.0,1.0,3.0
5915604,5.0,2.0,2.0
5915615,5.0,2.0,3.0
5915627,4.0,2.0,3.0
5915639,4.0,2.0,4.0
5915653,4.0,1.0,3.0
5915668,3.0,1.0,3.0
5915683,2.0,1.0,3.0
5915718,4.0,5.0,3.0
5915732,4.0,0.0,3.0
5915747,3.0,1.0,3.0
5915780,3.0,5.0,4.0
5915794,3.0,0.0,4.0
5915809,4.0,1.0,3.0
5915843,5.0,12.0,3.0
5915857,4.0,0.0,3.0
5915872,3.0,2.0,3.0
5915905,4.0,5.0,3.0
5915919,5.0,0.0,3.0
5915934,3.0,2.0,3.0
5915967,4.0,5.0,3.0
5915981,3.0,1.0,3.0
5915996,3.0,2.0,3.0
5916029,3.0,5.0,3.0
5916043,3.0,0.0,4.0
5916058,3.0,1.0,3.0
5916091,3.0,5.0,3.0
5916105,3.0,0.0,3.0
5916120,3.0,0.0,3.0
5916133,3.0,1.0,3.0
5916160,4.0,1.0,3.0
5916171,4.0,0.0,3.0
5916182,4.0,2.0,3.0
5916189,4.0,0.0,3.0
5916200,3.0,0.0,4.0
5916211,3.0,0.0,3.0
5916218,3.0,0.0,3.0
5916232,3.0,2.0,3.0
5916243,4.0,0.0,3.0
5916258,4.0,2.0,3.0
5916272,4.0,2.0,2.0
5916283,5.0,2.0,2.0
5916294,4.0,1.0,3.0
5916306,4.0,2.0,3.0
5916318,3.0,2.0,4.0
5916332,5.0,0.0,3.0
5916347,3.0,0.0,3.0
5916362,3.0,1.0,3.0
5916397,4.0,5.0,3.0
5916411,3.0,0.0,4.0
5916426,3.0,2.0,3.0
5916459,3.0,5.0,3.0
5916473,4.0,0.0,3.0
5916488,3.0,1.0,3.0
5916522,13.0,12.0,2.0
5916536,4.0,1.0,3.0
5916551,3.0,2.0,3.0
5916584,4.0,5.0,4.0
5916598,3.0,0.0,3.0
5916613,4.0,1.0,3.0
5916646,3.0,5.0,3.0
5916660,5.0,0.0,3.0
5916675,3.0,1.0,3.0
5916708,4.0,5.0,3.0
5916722,5.0,1.0,3.0
5916737,3.0,1.0,3.0
5916770,3.0,5.0,3.0
5916784,3.0,0.0,3.0
5916799,4.0,0.0,3.0
5916812,3.0,1.0,3.0
5916839,4.0,1.0,3.0
5916850,4.0,0.0,3.0
5916861,4.0,3.0,2.0
5916868,4.0,1.0,3.0
5916879,3.0,1.0,3.0
5916890,4.0,0.0,3.0
5916897,4.0,0.0,3.0
5916911,3.0,2.0,3.0
5916922,3.0,1.0,3.0
5916937,4.0,2.0,3.0
5916951,4.0,2.0,3.0
5916962,4.0,1.0,3.0
5916973,4.0,1.0,3.0
5916985,4.0,2.0,3.0
5916997,4.0,2.0,3.0
5917011,4.0,1.0,3.0
5917026,3.0,1.0,3.0
5917041,3.0,1.0,3.0
5917076,4.0,5.0,3.0
5917090,4.0,0.0,3.0
5917105,3.0,1.0,3.0
5917138,4.0,5.0,3.0
5917152,3.0,1.0,3.0
5917167,3.0,1.0,3.0
5917201,6.0,13.0,2.0
5917215,3.0,1.0,3.0
5917230,3.0,2.0,3.0
5917263,4.0,5.0,3.0
5917277,3.0,1.0,3.0
5917292,3.0,1.0,3.0
5917325,5.0,5.0,2.0
5917339,5.0,1.0,2.0
5917354,3.0,2.0,3.0
5917387,4.0,5.0,3.0
5917401,3.0,1.0,3.0
5917416,3.0,2.0,3.0
5917449,3.0,5.0,3.0
5917463,4.0,0.0,3.0
5917478,3.0,1.0,3.0
5917491,4.0,1.0,2.0
5917518,6.0,0.0,3.0
5917529,4.0,0.0,3.0
5917540,4.0,2.0,3.0
5917547,4.0,0.0,3.0
5917558,4.0,0.0,3.0
5917569,2.0,0.0,3.0
5917576,3.0,0.0,3.0
5917587,4.0,0.0,3.0
5917598,3.0,0.0,3.0
5917609,4.0,0.0,3.0
5917620,3.0,2.0,3.0
5917634,4.0,2.0,2.0
5917645,5.0,1.0,3.0
5917656,4.0,2.0,3.0
5917668,3.0,2.0,4.0
5917680,4.0,2.0,3.0
5917694,4.0,1.0,3.0
5917709,3.0,0.0,3.0
5917724,4.0,1.0,2.0
5917759,4.0,5.0,3.0
5917773,3.0,1.0,3.0
5917788,3.0,2.0,3.0
5917821,3.0,5.0,4.0
5917835,3.0,1.0,3.0
5917850,4.0,1.0,3.0
5917884,4.0,13.0,3.0
5917898,5.0,1.0,3.0
5917913,3.0,2.0,3.0
5917946,4.0,5.0,3.0
5917960,5.0,0.0,3.0
5917975,3.0,1.0,3.0
5918008,3.0,5.0,3.0
5918022,3.0,0.0,4.0
5918037,2.0,1.0,3.0
5918070,3.0,4.0,4.0
5918084,3.0,0.0,4.0
5918099,3.0,1.0,3.0
5918132,3.0,5.0,3.0
5918146,5.0,0.0,3.0
5918161,3.0,1.0,3.0
5918174,4.0,1.0,2.0
5918204,4.0,2.0,3.0
5918215,3.0,1.0,3.0
5918230,5.0,1.0,3.0
5918244,3.0,2.0,3.0
5918255,4.0,2.0,3.0
5918266,4.0,1.0,3.0
5918278,4.0,3.0,3.0
5918290,3.0,2.0,4.0
5918304,5.0,0.0,3.0
5918319,4.0,0.0,3.0
5918334,3.0,1.0,3.0
5918369,4.0,5.0,4.0
5918383,4.0,1.0,3.0
5918398,3.0,2.0,3.0
5918431,3.0,5.0,3.0
5918445,2.0,0.0,4.0
5918460,4.0,2.0,2.0
5918494,4.0,12.0,3.0
5918508,5.0,0.0,3.0
5918523,3.0,2.0,3.0
5918556,4.0,5.0,2.0
5918570,3.0,0.0,4.0
5918585,3.0,1.0,3.0
5918618,3.0,5.0,3.0
5918632,3.0,1.0,3.0
5918647,3.0,1.0,3.0
5918680,2.0,4.0,4.0
5918694,4.0,1.0,3.0
5918709,3.0,1.0,3.0
5918742,3.0,5.0,3.0
5918756,2.0,0.0,4.0
5918771,2.0,0.0,4.0
5918784,3.0,1.0,3.0
5918811,4.0,1.0,3.0
5918822,3.0,1.0,3.0
5918833,4.0,2.0,3.0
5918844,3.0,1.0,3.0
5918855,3.0,0.0,4.0
5918869,4.0,1.0,3.0
5918880,3.0,1.0,3.0
5918895,5.0,2.0,2.0
5918909,4.0,1.0,3.0
5918920,4.0,2.0,3.0
5918931,3.0,2.0,3.0
5918943,10.0,2.0,3.0
5918955,2.0,2.0,4.0
5918969,3.0,1.0,2.0
5918984,3.0,1.0,3.0
5918999,3.0,1.0,3.0
5919034,3.0,5.0,4.0
5919048,3.0,0.0,4.0
5919063,2.0,1.0,4.0
5919096,4.0,6.0,3.0
5919110,3.0,1.0,3.0
5919125,2.0,1.0,4.0
5919159,5.0,12.0,3.0
5919173,2.0,0.0,4.0
5919188,3.0,3.0,2.0
5919221,3.0,5.0,5.0
5919235,4.0,0.0,4.0
5919250,2.0,1.0,3.0
5919283,2.0,4.0,4.0
5919297,3.0,1.0,3.0
5919312,3.0,2.0,3.0
5919345,5.0,5.0,3.0
5919359,2.0,0.0,4.0
5919374,3.0,2.0,3.0
5919407,2.0,5.0,4.0
5919421,2.0,0.0,4.0
5919436,2.0,0.0,3.0
5919449,3.0,1.0,3.0
5919476,4.0,0.0,3.0
5919487,3.0,0.0,3.0
5919498,3.0,2.0,3.0
5919505,3.0,1.0,3.0
5919516,3.0,0.0,3.0
5919527,3.0,0.0,3.0
5919534,2.0,1.0,3.0
5919548,3.0,2.0,3.0
5919559,3.0,1.0,3.0
5919574,4.0,2.0,3.0
5919588,5.0,1.0,3.0
5919599,4.0,2.0,2.0
5919610,3.0,2.0,3.0
5919622,3.0,2.0,3.0
5919634,3.0,3.0,3.0
5919648,4.0,1.0,3.0
5919663,3.0,1.0,3.0
5919678,3.0,1.0,3.0
5919713,4.0,5.0,3.0
5919727,2.0,1.0,4.0
5919742,2.0,2.0,3.0
5919775,4.0,5.0,3.0
5919789,3.0,1.0,3.0
5919804,2.0,1.0,3.0
5919838,3.0,12.0,3.0
5919852,3.0,1.0,3.0
5919867,3.0,2.0,3.0
5919900,3.0,5.0,5.0
5919914,3.0,1.0,3.0
5919929,3.0,1.0,3.0
5919962,3.0,5.0,3.0
5919976,3.0,1.0,3.0
5919991,3.0,1.0,3.0
5920024,3.0,6.0,3.0
5920038,3.0,0.0,3.0
5920053,2.0,2.0,3.0
5920086,2.0,5.0,4.0
5920100,2.0,1.0,3.0
5920115,3.0,0.0,3.0
5920128,3.0,1.0,3.0
5920155,3.0,1.0,3.0
5920166,4.0,0.0,3.0
5920177,3.0,2.0,3.0
5920184,4.0,0.0,3.0
5920195,16.0,0.0,3.0
5920206,3.0,0.0,3.0
5920213,3.0,1.0,3.0
5920227,4.0,1.0,3.0
5920238,3.0,1.0,4.0
5920253,4.0,2.0,3.0
5920267,4.0,2.0,3.0
5920278,4.0,2.0,2.0
5920289,3.0,1.0,4.0
5920301,4.0,3.0,2.0
5920313,3.0,2.0,3.0
5920327,3.0,0.0,3.0
5920342,5.0,1.0,3.0
5920357,3.0,1.0,3.0
5920392,5.0,5.0,3.0
5920406,3.0,1.0,3.0
5920421,3.0,1.0,4.0
5920454,3.0,5.0,3.0
5920468,3.0,0.0,4.0
5920483,3.0,1.0,3.0
5920517,5.0,13.0,2.0
5920531,3.0,0.0,3.0
5920546,3.0,3.0,3.0
5920579,3.0,5.0,4.0
5920593,2.0,0.0,4.0
5920608,3.0,1.0,3.0
5920641,3.0,5.0,3.0
5920655,2.0,1.0,3.0
5920670,2.0,2.0,3.0
5920703,2.0,5.0,4.0
5920717,5.0,1.0,3.0
5920732,3.0,2.0,2.0
5920765,4.0,5.0,4.0
5920779,2.0,0.0,4.0
5920794,2.0,1.0,3.0
5920807,3.0,1.0,3.0
5920834,4.0,0.0,3.0
5920845,3.0,0.0,3.0
5920856,3.0,2.0,3.0
5920863,3.0,0.0,3.0
5920874,4.0,0.0,3.0
5920885,2.0,1.0,3.0
5920892,3.0,0.0,3.0
5920906,3.0,2.0,3.0
5920917,3.0,1.0,3.0
5920932,3.0,1.0,4.0
5920946,4.0,1.0,3.0
5920957,4.0,1.0,3.0
5920968,3.0,2.0,3.0
5920980,3.0,2.0,3.0
5920992,3.0,2.0,4.0
5921006,4.0,1.0,3.0
5921021,3.0,1.0,3.0
5921036,3.0,1.0,3.0
5921071,4.0,5.0,3.0
5921085,4.0,1.0,3.0
5921100,3.0,1.0,3.0
5921133,3.0,5.0,3.0
5921147,3.0,1.0,3.0
5921162,3.0,1.0,3.0
5921196,4.0,12.0,3.0
5921210,15.0,0.0,3.0
5921225,2.0,2.0,3.0
5921258,3.0,5.0,3.0
5921272,4.0,1.0,3.0
5921287,3.0,1.0,3.0
5921320,3.0,5.0,3.0
5921334,4.0,0.0,3.0
5921349,3.0,1.0,3.0
5921382,3.0,5.0,3.0
5921396,3.0,1.0,3.0
5921411,2.0,1.0,4.0
5921444,3.0,5.0,3.0
5921458,2.0,1.0,3.0
5921473,3.0,0.0,3.0
5921486,4.0,1.0,3.0
5921513,4.0,1.0,3.0
5921524,3.0,0.0,3.0
5921535,3.0,3.0,3.0
5921542,4.0,0.0,3.0
5921553,3.0,0.0,3.0
5921564,3.0,0.0,3.0
5921571,2.0,1.0,3.0
5921585,3.0,2.0,3.0
5921596,2.0,1.0,4.0
5921611,4.0,2.0,3.0
5921625,4.0,2.0,3.0
5921636,3.0,1.0,3.0
5921647,3.0,2.0,3.0
5921659,3.0,3.0,3.0
5921671,3.0,3.0,3.0
5921685,3.0,0.0,3.0
5921700,2.0,1.0,3.0
5921715,3.0,0.0,3.0
5921750,3.0,5.0,4.0
5921764,2.0,1.0,3.0
5921779,2.0,1.0,3.0
5921812,3.0,5.0,4.0
5921826,3.0,1.0,3.0
5921841,2.0,1.0,4.0
5921875,5.0,12.0,3.0
5921889,3.0,1.0,3.0
5921904,3.0,2.0,3.0
5921937,3.0,4.0,4.0
5921951,3.0,1.0,3.0
5921966,3.0,1.0,3.0
5921999,4.0,5.0,3.0
5922013,4.0,0.0,3.0
5922028,3.0,2.0,3.0
5922061,4.0,5.0,4.0
5922075,4.0,0.0,3.0
5922090,3.0,1.0,3.0
5922123,3.0,5.0,3.0
5922137,3.0,1.0,3.0
5922152,2.0,1.0,3.0
5922165,4.0,0.0,3.0
5922192,3.0,0.0,4.0
5922203,3.0,1.0,3.0
5922214,4.0,2.0,3.0
5922221,3.0,1.0,3.0
5922232,3.0,0.0,3.0
5922243,3.0,0.0,3.0
5922250,2.0,0.0,4.0
5922261,3.0,1.0,3.0
5922272,3.0,0.0,4.0
5922283,4.0,0.0,3.0
5922294,3.0,3.0,3.0
5922306,4.0,1.0,3.0
5922320,4.0,2.0,3.0
5922331,5.0,2.0,3.0
5922342,3.0,2.0,3.0
5922354,3.0,2.0,3.0
5922366,3.0,2.0,3.0
5922380,2.0,0.0,4.0
5922395,3.0,0.0,4.0
5922410,2.0,1.0,4.0
5922445,4.0,5.0,4.0
5922459,4.0,1.0,3.0
5922474,2.0,2.0,3.0
5922507,3.0,5.0,3.0
5922521,3.0,0.0,3.0
5922536,3.0,1.0,3.0
5922570,12.0,12.0,3.0
5922584,3.0,0.0,4.0
5922599,3.0,2.0,3.0
5922632,4.0,5.0,4.0
5922646,3.0,1.0,3.0
5922661,3.0,1.0,3.0
5922694,2.0,5.0,4.0
5922708,3.0,0.0,4.0
5922723,3.0,2.0,3.0
5922756,3.0,5.0,3.0
5922770,3.0,0.0,3.0
5922785,2.0,1.0,4.0
5922818,2.0,4.0,5.0
5922832,2.0,0.0,4.0
5922847,2.0,1.0,3.0
5922860,5.0,0.0,3.0
5922890,4.0,1.0,3.0
5922901,3.0,1.0,3.0
5922916,5.0,2.0,3.0
5922930,5.0,2.0,2.0
5922941,4.0,2.0,3.0
5922952,3.0,2.0,3.0
5922964,5.0,2.0,3.0
5922976,4.0,2.0,3.0
5922990,3.0,1.0,3.0
5923005,3.0,1.0,3.0
5923020,3.0,1.0,3.0
5923055,3.0,5.0,3.0
5923069,3.0,0.0,4.0
5923084,3.0,1.0,4.0
5923117,3.0,5.0,3.0
5923131,3.0,1.0,3.0
5923146,3.0,2.0,3.0
5923180,4.0,12.0,3.0
5923194,3.0,0.0,4.0
5923209,3.0,2.0,3.0
5923242,3.0,5.0,6.0
5923256,3.0,0.0,4.0
5923271,2.0,2.0,3.0
5923304,4.0,5.0,3.0
5923318,3.0,0.0,4.0
5923333,2.0,1.0,4.0
5923366,3.0,5.0,3.0
5923380,3.0,0.0,3.0
5923395,3.0,1.0,3.0
5923428,2.0,4.0,5.0
5923442,3.0,1.0,3.0
5923457,2.0,0.0,4.0
5923470,4.0,1.0,3.0
5923497,4.0,1.0,2.0
5923508,10.0,0.0,3.0
5923519,4.0,2.0,3.0
5923530,8.0,1.0,3.0
5923541,4.0,0.0,3.0
5923555,4.0,2.0,3.0
5923566,2.0,1.0,4.0
5923581,4.0,2.0,3.0
5923595,3.0,2.0,3.0
5923606,4.0,1.0,3.0
5923617,4.0,1.0,3.0
5923629,3.0,3.0,3.0
5923641,3.0,3.0,3.0
5923655,3.0,1.0,3.0
5923670,3.0,1.0,3.0
5923685,3.0,1.0,3.0
5923720,3.0,5.0,4.0
5923734,4.0,0.0,3.0
5923749,2.0,1.0,4.0
5923782,3.0,5.0,4.0
5923796,3.0,1.0,3.0
5923811,2.0,2.0,3.0
5923845,3.0,12.0,3.0
5923859,2.0,0.0,4.0
5923874,2.0,2.0,4.0
5923907,4.0,5.0,4.0
5923921,3.0,1.0,3.0
5923936,2.0,2.0,3.0
5923969,3.0,5.0,3.0
5923983,3.0,1.0,3.0
5923998,3.0,1.0,3.0
5924031,5.0,5.0,3.0
5924045,3.0,1.0,3.0
5924060,2.0,1.0,3.0
5924093,3.0,5.0,3.0
5924107,2.0,0.0,4.0
5924122,2.0,1.0,3.0
5924135,3.0,1.0,3.0
5924162,4.0,1.0,3.0
5924173,4.0,0.0,3.0
5924184,3.0,3.0,3.0
5924191,3.0,1.0,3.0
5924202,4.0,1.0,2.0
5924213,3.0,0.0,3.0
5924220,4.0,1.0,3.0
5924234,3.0,2.0,3.0
5924245,3.0,1.0,3.0
5924260,4.0,2.0,3.0
5924274,4.0,2.0,3.0
5924285,4.0,1.0,3.0
5924296,3.0,1.0,3.0
5924308,4.0,2.0,3.0
5924320,3.0,3.0,3.0
5924334,3.0,1.0,3.0
5924349,3.0,1.0,3.0
5924364,3.0,1.0,3.0
5924399,4.0,5.0,4.0
5924413,3.0,0.0,3.0
5924428,3.0,1.0,3.0
5924461,3.0,5.0,3.0
5924475,4.0,1.0,3.0
5924490,3.0,1.0,3.0
5924524,4.0,12.0,3.0
5924538,3.0,0.0,4.0
5924553,3.0,2.0,3.0
5924586,3.0,5.0,6.0
5924600,3.0,1.0,3.0
5924615,2.0,1.0,3.0
5924648,3.0,5.0,4.0
5924662,8.0,0.0,3.0
5924677,2.0,1.0,4.0
5924710,2.0,5.0,4.0
5924724,3.0,1.0,3.0
5924739,2.0,1.0,4.0
5924772,3.0,5.0,3.0
5924786,4.0,1.0,3.0
5924801,3.0,1.0,3.0
5924814,4.0,0.0,3.0
5924841,3.0,1.0,3.0
5924852,3.0,1.0,3.0
5924863,3.0,3.0,3.0
5924870,3.0,1.0,3.0
5924881,3.0,0.0,3.0
5924892,3.0,0.0,3.0
5924899,3.0,1.0,3.0
5924913,4.0,2.0,3.0
5924924,4.0,1.0,3.0
5924939,10.0,2.0,2.0
5924953,4.0,1.0,3.0
5924964,3.0,2.0,3.0
5924975,3.0,2.0,3.0
5924987,3.0,2.0,3.0
5924999,3.0,2.0,3.0
5925013,3.0,0.0,4.0
5925028,3.0,1.0,3.0
5925043,3.0,1.0,3.0
5925078,5.0,5.0,3.0
5925092,2.0,0.0,4.0
5925107,3.0,1.0,3.0
5925140,3.0,5.0,3.0
5925154,2.0,0.0,4.0
5925169,3.0,1.0,3.0
5925203,4.0,12.0,3.0
5925217,4.0,0.0,3.0
5925232,3.0,2.0,3.0
5925265,3.0,4.0,4.0
5925279,4.0,1.0,3.0
5925294,3.0,1.0,3.0
5925327,3.0,4.0,4.0
5925341,3.0,0.0,4.0
5925356,3.0,1.0,3.0
5925389,2.0,5.0,4.0
5925403,3.0,1.0,3.0
5925418,3.0,2.0,3.0
5925451,3.0,5.0,3.0
5925465,3.0,0.0,3.0
5925480,3.0,0.0,3.0
5925493,5.0,1.0,3.0
5925520,3.0,1.0,3.0
5925531,4.0,0.0,3.0
5925542,3.0,3.0,3.0
5925549,4.0,0.0,3.0
5925560,4.0,0.0,3.0
5925571,3.0,0.0,3.0
5925578,3.0,0.0,3.0
5925592,3.0,2.0,4.0
5925603,3.0,1.0,3.0
5925618,5.0,1.0,3.0
5925632,3.0,2.0,3.0
5925643,4.0,1.0,3.0
5925654,3.0,2.0,3.0
5925666,4.0,2.0,3.0
5925678,2.0,2.0,4.0
5925692,4.0,0.0,3.0
5925707,4.0,1.0,3.0
5925722,3.0,1.0,3.0
5925757,4.0,5.0,3.0
5925771,2.0,0.0,4.0
5925786,3.0,1.0,3.0
5925819,3.0,5.0,3.0
5925833,6.0,1.0,3.0
5925848,2.0,2.0,3.0
5925882,4.0,13.0,3.0
5925896,3.0,1.0,3.0
5925911,3.0,2.0,3.0
5925944,5.0,5.0,3.0
5925958,4.0,0.0,3.0
5925973,3.0,1.0,3.0
5926006,3.0,5.0,3.0
5926020,2.0,0.0,4.0
5926035,3.0,1.0,3.0
5926068,3.0,5.0,4.0
5926082,3.0,0.0,4.0
5926097,3.0,1.0,3.0
5926130,3.0,5.0,3.0
5926144,3.0,0.0,3.0
5926159,2.0,0.0,4.0
5926172,3.0,1.0,3.0
5926199,3.0,0.0,4.0
5926210,3.0,0.0,3.0
5926221,4.0,2.0,3.0
5926228,3.0,0.0,3.0
5926239,11.0,1.0,2.0
5926250,3.0,0.0,3.0
5926257,2.0,1.0,3.0
5926271,3.0,2.0,3.0
5926282,3.0,1.0,4.0
5926297,4.0,2.0,2.0
5926311,4.0,1.0,3.0
5926322,5.0,2.0,2.0
5926333,3.0,2.0,3.0
5926345,3.0,2.0,3.0
5926357,3.0,2.0,4.0
5926371,3.0,0.0,4.0
5926386,2.0,0.0,4.0
5926401,3.0,1.0,3.0
5926436,4.0,5.0,3.0
5926450,3.0,1.0,3.0
5926465,3.0,1.0,3.0
5926498,2.0,5.0,4.0
5926512,5.0,0.0,3.0
5926527,3.0,1.0,3.0
5926561,4.0,12.0,3.0
5926575,4.0,1.0,3.0
5926590,3.0,2.0,3.0
5926623,4.0,5.0,4.0
5926637,3.0,1.0,3.0
5926652,2.0,1.0,4.0
5926685,4.0,5.0,4.0
5926699,3.0,1.0,3.0
5926714,3.0,1.0,4.0
5926747,5.0,5.0,3.0
5926761,4.0,1.0,3.0
5926776,3.0,1.0,3.0
5926809,3.0,5.0,4.0
5926823,3.0,0.0,4.0
5926838,3.0,1.0,3.0
5926851,5.0,1.0,2.0
5926878,4.0,1.0,4.0
5926889,4.0,0.0,3.0
5926900,4.0,2.0,3.0
5926907,3.0,1.0,3.0
5926918,3.0,0.0,3.0
5926929,3.0,0.0,3.0
5926936,2.0,0.0,4.0
5926947,3.0,1.0,3.0
5926958,2.0,0.0,4.0
5926969,4.0,0.0,3.0
5926980,4.0,2.0,3.0
5926992,11.0,1.0,3.0
5927006,4.0,1.0,3.0
5927017,4.0,1.0,3.0
5927028,4.0,2.0,3.0
5927040,3.0,2.0,3.0
5927052,3.0,3.0,3.0
5927066,4.0,1.0,3.0
5927081,3.0,1.0,3.0
5927096,3.0,1.0,3.0
5927131,4.0,5.0,4.0
5927145,2.0,0.0,4.0
5927160,2.0,1.0,4.0
5927193,3.0,5.0,3.0
5927207,3.0,1.0,3.0
5927222,3.0,1.0,3.0
5927256,3.0,12.0,4.0
5927270,3.0,0.0,4.0
5927285,4.0,3.0,3.0
5927318,4.0,5.0,4.0
5927332,6.0,1.0,2.0
5927347,4.0,1.0,3.0
5927380,3.0,5.0,3.0
5927394,3.0,1.0,3.0
5927409,3.0,2.0,3.0
5927442,3.0,5.0,3.0
5927456,3.0,1.0,3.0
5927471,3.0,1.0,3.0
5927504,4.0,5.0,3.0
5927518,4.0,0.0,3.0
5927533,3.0,1.0,3.0
5927546,4.0,0.0,3.0
5927576,3.0,1.0,4.0
5927587,3.0,1.0,3.0
5927602,4.0,2.0,3.0
5927616,4.0,1.0,3.0
5927627,4.0,2.0,2.0
5927638,4.0,2.0,3.0
5927650,3.0,2.0,3.0
5927662,4.0,2.0,3.0
5927676,3.0,1.0,3.0
5927691,3.0,0.0,4.0
5927706,2.0,1.0,3.0
5927741,3.0,5.0,4.0
5927755,3.0,1.0,3.0
5927770,3.0,1.0,3.0
5927803,3.0,5.0,4.0
5927817,3.0,1.0,3.0
5927832,3.0,1.0,3.0
5927866,3.0,12.0,4.0
5927880,3.0,1.0,4.0
5927895,3.0,2.0,3.0
5927928,4.0,5.0,3.0
5927942,3.0,1.0,3.0
5927957,2.0,1.0,3.0
5927990,3.0,5.0,4.0
5928004,3.0,1.0,3.0
5928019,3.0,2.0,3.0
5928052,4.0,5.0,3.0
5928066,3.0,1.0,3.0
5928081,2.0,1.0,3.0
5928114,4.0,5.0,3.0
5928128,4.0,1.0,3.0
5928143,2.0,0.0,4.0
5928156,3.0,0.0,3.0
5928183,4.0,1.0,3.0
5928194,4.0,0.0,4.0
5928205,3.0,3.0,3.0
5928216,2.0,0.0,4.0
5928227,3.0,0.0,5.0
5928241,5.0,2.0,2.0
5928252,5.0,0.0,3.0
5928267,4.0,2.0,3.0
5928281,4.0,1.0,3.0
5928292,4.0,1.0,3.0
5928303,4.0,2.0,3.0
5928315,4.0,2.0,3.0
5928327,4.0,2.0,4.0
5928341,4.0,1.0,2.0
5928356,2.0,1.0,3.0
5928371,4.0,1.0,3.0
5928406,4.0,5.0,3.0
5928420,3.0,0.0,4.0
5928435,3.0,1.0,4.0
5928468,3.0,5.0,3.0
5928482,4.0,0.0,3.0
5928497,3.0,1.0,3.0
5928531,4.0,12.0,3.0
5928545,3.0,1.0,3.0
5928560,3.0,2.0,3.0
5928593,4.0,5.0,4.0
5928607,5.0,0.0,3.0
5928622,3.0,2.0,3.0
5928655,4.0,5.0,3.0
5928669,3.0,0.0,4.0
5928684,2.0,1.0,3.0
5928717,4.0,5.0,3.0
5928731,3.0,1.0,3.0
5928746,3.0,1.0,3.0
5928779,3.0,5.0,3.0
5928793,3.0,0.0,4.0
5928808,2.0,0.0,4.0
5928821,4.0,0.0,3.0
5928848,4.0,1.0,3.0
5928859,4.0,0.0,3.0
5928870,4.0,3.0,3.0
5928877,4.0,1.0,3.0
5928888,3.0,1.0,3.0
5928899,4.0,0.0,3.0
5928906,2.0,0.0,4.0
5928920,3.0,2.0,3.0
5928931,2.0,0.0,4.0
5928946,5.0,2.0,3.0
5928960,4.0,2.0,3.0
5928971,3.0,2.0,3.0
5928982,3.0,2.0,3.0
5928994,5.0,2.0,3.0
5929006,4.0,2.0,3.0
5929020,4.0,1.0,3.0
5929035,3.0,1.0,3.0
5929050,3.0,1.0,3.0
5929085,3.0,5.0,3.0
5929099,3.0,1.0,3.0
5929114,3.0,1.0,3.0
5929147,5.0,5.0,3.0
5929161,3.0,1.0,3.0
5929176,3.0,1.0,3.0
5929210,4.0,12.0,3.0
5929224,3.0,0.0,4.0
5929239,2.0,3.0,3.0
5929272,5.0,5.0,3.0
5929286,3.0,1.0,3.0
5929301,3.0,1.0,3.0
5929334,3.0,5.0,4.0
5929348,4.0,0.0,3.0
5929363,2.0,2.0,3.0
5929396,2.0,5.0,4.0
5929410,3.0,1.0,3.0
5929425,2.0,1.0,3.0
5929458,3.0,5.0,3.0
5929472,2.0,0.0,4.0
5929487,2.0,1.0,3.0
5929500,3.0,1.0,3.0
5929527,3.0,1.0,3.0
5929538,3.0,0.0,3.0
5929549,4.0,2.0,3.0
5929556,3.0,1.0,3.0
5929567,3.0,0.0,3.0
5929578,3.0,0.0,3.0
5929585,5.0,0.0,3.0
5929599,3.0,1.0,3.0
5929610,3.0,1.0,3.0
5929625,4.0,2.0,3.0
5929639,3.0,1.0,4.0
5929650,4.0,2.0,2.0
5929661,3.0,2.0,3.0
5929673,4.0,2.0,3.0
5929685,3.0,3.0,3.0
5929699,3.0,0.0,3.0
5929714,3.0,1.0,3.0
5929729,3.0,0.0,3.0
5929764,4.0,5.0,3.0
5929778,3.0,0.0,4.0
5929793,3.0,2.0,3.0
5929826,4.0,5.0,3.0
5929840,3.0,1.0,3.0
5929855,2.0,2.0,3.0
5929889,11.0,12.0,3.0
5929903,3.0,0.0,4.0
5929918,3.0,3.0,3.0
5929951,3.0,5.0,5.0
5929965,4.0,0.0,3.0
5929980,3.0,1.0,3.0
5930013,3.0,5.0,3.0
5930027,3.0,0.0,4.0
5930042,4.0,2.0,3.0
5930075,5.0,5.0,3.0
5930089,4.0,1.0,3.0
5930104,3.0,1.0,3.0
5930137,3.0,5.0,3.0
5930151,3.0,0.0,3.0
5930166,3.0,0.0,3.0
5930179,3.0,1.0,3.0
5930206,5.0,0.0,3.0
5930217,3.0,0.0,3.0
5930228,3.0,2.0,4.0
5930235,3.0,1.0,3.0
5930246,3.0,1.0,3.0
5930257,3.0,1.0,3.0
5930264,2.0,1.0,3.0
5930278,3.0,2.0,3.0
5930289,2.0,0.0,4.0
5930304,3.0,1.0,4.0
5930318,3.0,2.0,3.0
5930329,3.0,2.0,3.0
5930340,4.0,1.0,3.0
5930352,4.0,2.0,3.0
5930364,3.0,2.0,4.0
5930378,4.0,1.0,3.0
5930393,3.0,0.0,3.0
5930408,2.0,1.0,3.0
5930443,3.0,5.0,4.0
5930457,3.0,1.0,3.0
